file,rule_id,action,old_for_each,new_for_each,missing_vars_covered,status_was
catalog/rule/azure_rule_check/network/network.checks.yaml,azure.network.automation.remediation_roles_least_privilege,UPDATED,azure.network.list,azure.network.virtualnetworks.list,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/network/network.checks.yaml,azure.traffic.manager_profile.dns_policy_policy_documents_encrypted_and_private,UPDATED,azure.traffic.list,azure.trafficmanager.profiles.list_by_subscription,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/network/network.checks.yaml,azure.traffic.manager_profile.dns_policy_targets_approved_domains_only,UPDATED,azure.traffic.list,azure.trafficmanager.profiles.list_by_subscription,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/network/network.checks.yaml,azure.traffic.manager_profile.dns_policy_health_checks_required_for_failover,UPDATED,azure.traffic.list,azure.trafficmanager.profiles.list_by_subscription,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/postgresql/postgresql.checks.yaml,azure.postgresql.flexibleserver.log_connections_enabled,UPDATED,azure.postgresql.list,azure.postgresql.servers.servers_list,0/1,CSV_GAP
catalog/rule/azure_rule_check/postgresql/postgresql.checks.yaml,azure.postgresql.server.geo_redundant_backup,UPDATED,azure.postgresql.list,azure.postgresql.servers.servers_list,0/1,CSV_GAP
catalog/rule/azure_rule_check/postgresql/postgresql.checks.yaml,azure.postgresql.flexibleserver.access_services_disabled,UPDATED,azure.postgresql.list,azure.postgresql.servers.servers_list,0/1,CSV_GAP
catalog/rule/azure_rule_check/postgresql/postgresql.checks.yaml,azure.postgresql.flexibleserver.log_checkpoints_enabled,UPDATED,azure.postgresql.list,azure.postgresql.servers.servers_list,0/1,CSV_GAP
catalog/rule/azure_rule_check/postgresql/postgresql.checks.yaml,azure.postgresql.flexibleserver.ssl_enabled,UPDATED,azure.postgresql.list,azure.postgresql.servers.servers_list,0/1,CSV_GAP
catalog/rule/azure_rule_check/postgresql/postgresql.checks.yaml,azure.postgresql.flexibleserver.log_retention_days_greater_3,UPDATED,azure.postgresql.list,azure.postgresql.servers.servers_list,0/1,CSV_GAP
catalog/rule/azure_rule_check/postgresql/postgresql.checks.yaml,azure.postgresql.flexibleserver.log_disconnections_enabled,UPDATED,azure.postgresql.list,azure.postgresql.servers.servers_list,0/1,CSV_GAP
catalog/rule/azure_rule_check/rbac/rbac.checks.yaml,azure.rbac.role_definition.rbac_role_attached_policies_not_admin_star,UPDATED,azure.authorization.providermetadata.list,azure.authorization.roledefinitions.list,1/1,FIELD_MISSING
catalog/rule/azure_rule_check/rbac/rbac.checks.yaml,azure.rbac.role_definition.rbac_role_no_inline_policies,UPDATED,azure.authorization.providermetadata.list,azure.authorization.roledefinitions.list,1/1,FIELD_MISSING
catalog/rule/azure_rule_check/rbac/rbac.checks.yaml,azure.rbac.role_definition.rbac_role_session_duration_reasonable_where_applicable,UPDATED,azure.authorization.providermetadata.list,azure.authorization.roledefinitions.list,1/1,FIELD_MISSING
catalog/rule/azure_rule_check/rbac/rbac.checks.yaml,azure.rbac.role_definition.role_attached_policies_not_admin_star,UPDATED,azure.authorization.providermetadata.list,azure.authorization.roledefinitions.list,1/1,FIELD_MISSING
catalog/rule/azure_rule_check/rbac/rbac.checks.yaml,azure.rbac.role_definition.role_no_inline_policies,UPDATED,azure.authorization.providermetadata.list,azure.authorization.roledefinitions.list,1/1,FIELD_MISSING
catalog/rule/azure_rule_check/recoveryservicesbackup/recoveryservicesbackup.checks.yaml,azure.backup.policy.dr_immutable_or_worm_enabled_where_supported,UPDATED,azure.backup.list,azure.recoveryservices.vaults.list_by_subscription_id,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/recoveryservicesbackup/recoveryservicesbackup.checks.yaml,azure.backup.recovery.services.vault.soft.delete.settings,UPDATED,azure.backup.list,azure.recoveryservices.vaults.list_by_subscription_id,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/recoveryservicesbackup/recoveryservicesbackup.checks.yaml,azure.backup.policy.min_retention_configured,UPDATED,azure.backup.list,azure.recoveryservices.vaults.list_by_subscription_id,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/recoveryservicesbackup/recoveryservicesbackup.checks.yaml,azure.backup.protected_item.resilience_dr_source_min_telemtry_required_no_pii,UPDATED,azure.backup.list,azure.recoveryservices.vaults.list_by_subscription_id,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/recoveryservicesbackup/recoveryservicesbackup.checks.yaml,azure.backup.job.monitoring_alert_rules_for_failures_configured,UPDATED,azure.backup.list,azure.recoveryservices.vaults.list_by_subscription_id,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/recoveryservicesbackup/recoveryservicesbackup.checks.yaml,azure.backup.policy.access_backup_vault_rbac_least_privilege,UPDATED,azure.backup.list,azure.recoveryservices.vaults.list_by_subscription_id,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/recoveryservicesbackup/recoveryservicesbackup.checks.yaml,azure.backup.recovery.point_encrypted,UPDATED,azure.backup.list,azure.recoveryservices.vaults.list_by_subscription_id,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/recoveryservicesbackup/recoveryservicesbackup.checks.yaml,azure.backup.backup_job.resilience_network_private_only,UPDATED,azure.backup.list,azure.recoveryservices.vaults.list_by_subscription_id,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/recoveryservicesbackup/recoveryservicesbackup.checks.yaml,azure.backup.policy.resilience_recovery_coverage_unprotected_assets_alerting_enabled,UPDATED,azure.backup.list,azure.recoveryservices.vaults.list_by_subscription_id,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/recoveryservicesbackup/recoveryservicesbackup.checks.yaml,azure.backup.policy.access_no_public_access_to_backup_vault,UPDATED,azure.backup.list,azure.recoveryservices.vaults.list_by_subscription_id,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/recoveryservicesbackup/recoveryservicesbackup.checks.yaml,azure.backup.job.monitoring_metrics_export_enabled,UPDATED,azure.backup.list,azure.recoveryservices.vaults.list_by_subscription_id,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/recoveryservicesbackup/recoveryservicesbackup.checks.yaml,azure.backup.recovery_plan.resilience_storage_encrypted_and_private,UPDATED,azure.backup.list,azure.recoveryservices.vaults.list_by_subscription_id,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/recoveryservicesbackup/recoveryservicesbackup.checks.yaml,azure.recoveryservices.vault.cross.subscription.restore.disabled,UPDATED,azure.backup.list,azure.recoveryservices.vaults.list_by_subscription_id,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/recoveryservicesbackup/recoveryservicesbackup.checks.yaml,azure.backup.recovery_point.resilience_recovery_instance_security_groups_restrictive,UPDATED,azure.backup.list,azure.recoveryservices.vaults.list_by_subscription_id,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/recoveryservicesbackup/recoveryservicesbackup.checks.yaml,azure.backup.policy.access_backup_keys_access_least_privilege,UPDATED,azure.backup.list,azure.recoveryservices.vaults.list_by_subscription_id,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/recoveryservicesbackup/recoveryservicesbackup.checks.yaml,azure.recoveryservices.vault.encryption.at.rest.cmk.enabled,UPDATED,azure.backup.list,azure.recoveryservices.vaults.list_by_subscription_id,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/recoveryservicesbackup/recoveryservicesbackup.checks.yaml,azure.backup.vault.encryption_backup_storage_immutability_enabled,UPDATED,azure.backup.list,azure.recoveryservices.vaults.list_by_subscription_id,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/recoveryservicesbackup/recoveryservicesbackup.checks.yaml,azure.backup.recovery.services.vault.public.network.access.disabled,UPDATED,azure.backup.list,azure.recoveryservices.vaults.list_by_subscription_id,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/recoveryservicesbackup/recoveryservicesbackup.checks.yaml,azure.backup.vault.immutability.locked,UPDATED,azure.backup.list,azure.recoveryservices.vaults.list_by_subscription_id,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/recoveryservicesbackup/recoveryservicesbackup.checks.yaml,azure.backup.recovery_point.resilience_recovery_instance_volumes_encrypted,UPDATED,azure.backup.list,azure.recoveryservices.vaults.list_by_subscription_id,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/recoveryservicesbackup/recoveryservicesbackup.checks.yaml,azure.backup.policy.resilience_recovery_health_last_backup_recency_within_days,UPDATED,azure.backup.list,azure.recoveryservices.vaults.list_by_subscription_id,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/recoveryservicesbackup/recoveryservicesbackup.checks.yaml,azure.backup.policy.dr_encrypted_at_rest_cmek,UPDATED,azure.backup.list,azure.recoveryservices.vaults.list_by_subscription_id,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/recoveryservicesbackup/recoveryservicesbackup.checks.yaml,azure.backup.job.monitoring_alert_rules_for_sla_breach_configured,UPDATED,azure.backup.list,azure.recoveryservices.vaults.list_by_subscription_id,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/recoveryservicesbackup/recoveryservicesbackup.checks.yaml,azure.backup.backup_job.resilience_roles_least_privilege,UPDATED,azure.backup.list,azure.recoveryservices.vaults.list_by_subscription_id,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/recoveryservicesbackup/recoveryservicesbackup.checks.yaml,azure.backup.recovery.point_retention_configured,UPDATED,azure.backup.list,azure.recoveryservices.vaults.list_by_subscription_id,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/recoveryservicesbackup/recoveryservicesbackup.checks.yaml,azure.backup.policy.dr_schedule_defined_min_frequency,UPDATED,azure.backup.list,azure.recoveryservices.vaults.list_by_subscription_id,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/recoveryservicesbackup/recoveryservicesbackup.checks.yaml,azure.backup.vault.cross.region.restore.check,UPDATED,azure.backup.list,azure.recoveryservices.vaults.list_by_subscription_id,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/recoveryservicesbackup/recoveryservicesbackup.checks.yaml,azure.backup.protected_item.resilience_dr_source_agent_to_service_tls_required,UPDATED,azure.backup.list,azure.recoveryservices.vaults.list_by_subscription_id,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/recoveryservicesbackup/recoveryservicesbackup.checks.yaml,azure.backup.vault.encryption_cmk_cmek_key_configured,UPDATED,azure.backup.list,azure.recoveryservices.vaults.list_by_subscription_id,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/recoveryservicesbackup/recoveryservicesbackup.checks.yaml,azure.backup.vault.encryption_encryption_in_transit_tls_min_1_2,UPDATED,azure.backup.list,azure.recoveryservices.vaults.list_by_subscription_id,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/recoveryservicesbackup/recoveryservicesbackup.checks.yaml,azure.backup.vault.encryption_enabled,UPDATED,azure.backup.list,azure.recoveryservices.vaults.list_by_subscription_id,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/recoveryservicesbackup/recoveryservicesbackup.checks.yaml,azure.backup.recovery_plan.resilience_approvals_required_for_changes,UPDATED,azure.backup.list,azure.recoveryservices.vaults.list_by_subscription_id,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/recoveryservicesbackup/recoveryservicesbackup.checks.yaml,azure.backup.policy.resilience_recovery_coverage_assignment_complete,UPDATED,azure.backup.list,azure.recoveryservices.vaults.list_by_subscription_id,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/recoveryservicesbackup/recoveryservicesbackup.checks.yaml,azure.backup.vault.cross.subscription.restore.check,UPDATED,azure.backup.list,azure.recoveryservices.vaults.list_by_subscription_id,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/recoveryservicesbackup/recoveryservicesbackup.checks.yaml,azure.backup.policy.configured,UPDATED,azure.backup.list,azure.recoveryservices.vaults.list_by_subscription_id,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/recoveryservicesbackup/recoveryservicesbackup.checks.yaml,azure.backup.backup_job.resilience_logs_enabled,UPDATED,azure.backup.list,azure.recoveryservices.vaults.list_by_subscription_id,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/recoveryservicesbackup/recoveryservicesbackup.checks.yaml,azure.backup.policy.resilience_recovery_health_job_success_rate_minimum,UPDATED,azure.backup.list,azure.recoveryservices.vaults.list_by_subscription_id,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/recoveryservicesbackup/recoveryservicesbackup.checks.yaml,azure.backup.recovery_plan.resilience_change_audit_logging_enabled,UPDATED,azure.backup.list,azure.recoveryservices.vaults.list_by_subscription_id,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/recoveryservicesbackup/recoveryservicesbackup.checks.yaml,azure.backup.policy.resilience_recovery_health_failed_jobs_alerting_enabled,UPDATED,azure.backup.list,azure.recoveryservices.vaults.list_by_subscription_id,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/recoveryservicesbackup/recoveryservicesbackup.checks.yaml,azure.backup.job.monitoring_alert_destinations_configured,UPDATED,azure.backup.list,azure.recoveryservices.vaults.list_by_subscription_id,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/recoveryservicesbackup/recoveryservicesbackup.checks.yaml,azure.backup.policy.dr_destination_private_only,UPDATED,azure.backup.list,azure.recoveryservices.vaults.list_by_subscription_id,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/recoveryservicesbackup/recoveryservicesbackup.checks.yaml,azure.backup.recovery_point.resilience_recovery_instance_private_network_only,UPDATED,azure.backup.list,azure.recoveryservices.vaults.list_by_subscription_id,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/recoveryservicesbackup/recoveryservicesbackup.checks.yaml,azure.backup.vault.soft_delete_enabled,UPDATED,azure.backup.list,azure.recoveryservices.vaults.list_by_subscription_id,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/recoveryservicesbackup/recoveryservicesbackup.checks.yaml,azure.backup.vault.enabled_for_vms,UPDATED,azure.backup.list,azure.recoveryservices.vaults.list_by_subscription_id,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/recoveryservicesbackup/recoveryservicesbackup.checks.yaml,azure.backup.policy.access_backup_admins_mfa_required,UPDATED,azure.backup.list,azure.recoveryservices.vaults.list_by_subscription_id,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/recoveryservicesbackup/recoveryservicesbackup.checks.yaml,azure.backup.protected_item.resilience_dr_source_encryption_at_rest_cmek_where_supported,UPDATED,azure.backup.list,azure.recoveryservices.vaults.list_by_subscription_id,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/recoveryservicesbackup/recoveryservicesbackup.checks.yaml,azure.backup.recovery.services.vault.infrastructure.encryption.enabled.check,UPDATED,azure.backup.list,azure.recoveryservices.vaults.list_by_subscription_id,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/recoveryservicesbackup/recoveryservicesbackup.checks.yaml,azure.backup.vault.encryption_key_rotation_enabled,UPDATED,azure.backup.list,azure.recoveryservices.vaults.list_by_subscription_id,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/recoveryservicesbackup/recoveryservicesbackup.checks.yaml,azure.backup.vault.encryption_encryption_at_rest_enabled,UPDATED,azure.backup.list,azure.recoveryservices.vaults.list_by_subscription_id,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/recoveryservicesbackup/recoveryservicesbackup.checks.yaml,azure.backup.policy.resilience_recovery_inventory_resource_discovery_synced,UPDATED,azure.backup.list,azure.recoveryservices.vaults.list_by_subscription_id,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/recoveryservicesbackup/recoveryservicesbackup.checks.yaml,azure.backup.vault.encryption_key_policy_least_privilege,UPDATED,azure.backup.list,azure.recoveryservices.vaults.list_by_subscription_id,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/recoveryservicesbackup/recoveryservicesbackup.checks.yaml,azure.dataprotection.backup.vault.immutability.check,UPDATED,azure.dataprotection.list,azure.dataprotection.backupinstances.list,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/recoveryservicesbackup/recoveryservicesbackup.checks.yaml,azure.dataprotection.backup.vault.cross.region.restore.enabled,UPDATED,azure.dataprotection.list,azure.dataprotection.backupinstances.list,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/recoveryservicesbackup/recoveryservicesbackup.checks.yaml,azure.dataprotection.backupvault.infrastructure.encryption.enabled,UPDATED,azure.dataprotection.list,azure.dataprotection.backupinstances.list,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/recoveryservicesbackup/recoveryservicesbackup.checks.yaml,azure.dataprotection.backup.vault.encryption.cmk.enabled,UPDATED,azure.dataprotection.list,azure.dataprotection.backupinstances.list,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/recoveryservicesbackup/recoveryservicesbackup.checks.yaml,azure.dataprotection.backup.vault.soft.delete.compliance.check,UPDATED,azure.dataprotection.list,azure.dataprotection.backupinstances.list,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/resilience/resilience.checks.yaml,azure.resilience.serverfarms.preview_app_service_plans_should_be_zone_redundant,UPDATED,azure.web.appservicecertificateorders.list_by_resource_group,azure.web.appserviceplans.list,1/1,FIELD_MISSING
catalog/rule/azure_rule_check/servicebus/servicebus.checks.yaml,azure.servicebus.basic.compliance.check,UPDATED,azure.servicebus.list,azure.servicebus.namespaces.list,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/signalr/signalr.checks.yaml,azure.signalr.basic.compliance.check,UPDATED,azure.signalr.list,azure.signalr.root.list_by_subscription,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/site_recovery/site_recovery.checks.yaml,azure.site_recovery.replication_policy.replication_auth_roles_least_privilege,UPDATED,azure.recoveryservices.privatelinkresources.list,azure.recoveryservices.root.list_by_resource_group,1/1,FIELD_MISSING
catalog/rule/azure_rule_check/site_recovery/site_recovery.checks.yaml,azure.site_recovery.recovery_plan.restore_roles_least_privilege,UPDATED,azure.recoveryservices.privatelinkresources.list,azure.recoveryservices.root.list_by_resource_group,1/1,FIELD_MISSING
catalog/rule/azure_rule_check/site_recovery/site_recovery.checks.yaml,azure.site_recovery.automation_runbook.automation_execution_roles_least_privilege,UPDATED,azure.recoveryservices.privatelinkresources.list,azure.recoveryservices.root.list_by_resource_group,1/1,FIELD_MISSING
catalog/rule/azure_rule_check/site_recovery/site_recovery.checks.yaml,azure.site_recovery.recovery_plan.documentation_access_rbac_least_privilege,UPDATED,azure.recoveryservices.privatelinkresources.list,azure.recoveryservices.root.list_by_resource_group,1/1,FIELD_MISSING
catalog/rule/azure_rule_check/site_recovery/site_recovery.checks.yaml,azure.site_recovery.notification_settings.communication_destinations_access_least_privilege,UPDATED,azure.recoveryservices.privatelinkresources.list,azure.recoveryservices.root.list_by_resource_group,1/1,FIELD_MISSING
catalog/rule/azure_rule_check/site_recovery/site_recovery.checks.yaml,azure.site_recovery.test_failover.testing_execution_roles_least_privilege,UPDATED,azure.recoveryservices.privatelinkresources.list,azure.recoveryservices.root.list_by_resource_group,1/1,FIELD_MISSING
catalog/rule/azure_rule_check/sql/sql.checks.yaml,azure.sql.server.db_subnet_group_private_subnets_only,UPDATED,azure.sql.list,azure.sql.servers.list,0/1,CSV_GAP
catalog/rule/azure_rule_check/sql/sql.checks.yaml,azure.sql.database.backup_enabled,UPDATED,azure.sql.list,azure.sql.servers.list,0/1,CSV_GAP
catalog/rule/azure_rule_check/sql/sql.checks.yaml,azure.sql.server.db_cluster_encryption_at_rest_cmek,UPDATED,azure.sql.list,azure.sql.servers.list,0/1,CSV_GAP
catalog/rule/azure_rule_check/sql/sql.checks.yaml,azure.sql.server.tde_enabled,UPDATED,azure.sql.list,azure.sql.servers.list,0/1,CSV_GAP
catalog/rule/azure_rule_check/sql/sql.checks.yaml,azure.sql.user.db_password_auth_hardened_or_iam_auth_preferred_where_supported,UPDATED,azure.sql.list,azure.sql.servers.list,0/1,CSV_GAP
catalog/rule/azure_rule_check/sql/sql.checks.yaml,azure.sql.server.db_sg_egress_restricted,UPDATED,azure.sql.list,azure.sql.servers.list,0/1,CSV_GAP
catalog/rule/azure_rule_check/sql/sql.checks.yaml,azure.sql.server.db_instance_deletion_protection_enabled,UPDATED,azure.sql.list,azure.sql.servers.list,0/1,CSV_GAP
catalog/rule/azure_rule_check/sql/sql.checks.yaml,azure.sql.database.db_snapshot_cross_region_copy_encrypted,UPDATED,azure.sql.list,azure.sql.servers.list,0/1,CSV_GAP
catalog/rule/azure_rule_check/sql/sql.checks.yaml,azure.sql.database.db_cluster_snapshot_not_publicly_shared,UPDATED,azure.sql.list,azure.sql.servers.list,0/1,CSV_GAP
catalog/rule/azure_rule_check/sql/sql.checks.yaml,azure.sql.server.check.public.network.access.disabled,UPDATED,azure.sql.list,azure.sql.servers.list,0/1,CSV_GAP
catalog/rule/azure_rule_check/sql/sql.checks.yaml,azure.sql.paas_lightsail_database.paas_db_require_tls_in_transit,UPDATED,azure.sql.list,azure.sql.servers.list,0/1,CSV_GAP
catalog/rule/azure_rule_check/sql/sql.checks.yaml,azure.sql.database.multi_az,UPDATED,azure.sql.list,azure.sql.servers.list,0/1,CSV_GAP
catalog/rule/azure_rule_check/sql/sql.checks.yaml,"azure.sql.cluster.default.admin,.azure.sql.instance.default.admin",UPDATED,azure.sql.list,azure.sql.servers.list,0/1,CSV_GAP
catalog/rule/azure_rule_check/sql/sql.checks.yaml,azure.sql.server.tde_cmk_encrypted,UPDATED,azure.sql.list,azure.sql.servers.list,0/1,CSV_GAP
catalog/rule/azure_rule_check/sql/sql.checks.yaml,azure.sql.database.diagnostic_settings_enabled,UPDATED,azure.sql.list,azure.sql.servers.list,0/1,CSV_GAP
catalog/rule/azure_rule_check/sql/sql.checks.yaml,azure.sql.server.db_parameter_group_require_ssl,UPDATED,azure.sql.list,azure.sql.servers.list,0/1,CSV_GAP
catalog/rule/azure_rule_check/sql/sql.checks.yaml,azure.sql.database.deletion_protection,UPDATED,azure.sql.list,azure.sql.servers.list,0/1,CSV_GAP
catalog/rule/azure_rule_check/sql/sql.checks.yaml,azure.sql.database.autoscale_enabled,UPDATED,azure.sql.list,azure.sql.servers.list,0/1,CSV_GAP
catalog/rule/azure_rule_check/sql/sql.checks.yaml,azure.sql.server.db_instance_public_access_disabled,UPDATED,azure.sql.list,azure.sql.servers.list,0/1,CSV_GAP
catalog/rule/azure_rule_check/sql/sql.checks.yaml,azure.sql.database.encryption_at_rest_enabled,UPDATED,azure.sql.list,azure.sql.servers.list,0/1,CSV_GAP
catalog/rule/azure_rule_check/sql/sql.checks.yaml,azure.sql.server.db_cluster_private_networking_enforced,UPDATED,azure.sql.list,azure.sql.servers.list,0/1,CSV_GAP
catalog/rule/azure_rule_check/sql/sql.checks.yaml,azure.sql.database.db_snapshot_cross_account_sharing_restricted,UPDATED,azure.sql.list,azure.sql.servers.list,0/1,CSV_GAP
catalog/rule/azure_rule_check/sql/sql.checks.yaml,azure.sql.database.snapshots_public_access,UPDATED,azure.sql.list,azure.sql.servers.list,0/1,CSV_GAP
catalog/rule/azure_rule_check/sql/sql.checks.yaml,azure.sql.database.db_cluster_snapshot_encrypted,UPDATED,azure.sql.list,azure.sql.servers.list,0/1,CSV_GAP
catalog/rule/azure_rule_check/sql/sql.checks.yaml,azure.sql.database.db_snapshot_not_publicly_shared,UPDATED,azure.sql.list,azure.sql.servers.list,0/1,CSV_GAP
catalog/rule/azure_rule_check/sql/sql.checks.yaml,azure.sql.server.db_cluster_minor_version_auto_upgrade_enabled,UPDATED,azure.sql.list,azure.sql.servers.list,0/1,CSV_GAP
catalog/rule/azure_rule_check/sql/sql.checks.yaml,azure.sql.database.auditing_enabled,UPDATED,azure.sql.list,azure.sql.servers.list,0/1,CSV_GAP
catalog/rule/azure_rule_check/sql/sql.checks.yaml,azure.sql.server_configuration.db_option_group_only_approved_extensions_enabled,UPDATED,azure.sql.list,azure.sql.servers.list,0/1,CSV_GAP
catalog/rule/azure_rule_check/sql/sql.checks.yaml,azure.sql.database.db_snapshot_encrypted,UPDATED,azure.sql.list,azure.sql.servers.list,0/1,CSV_GAP
catalog/rule/azure_rule_check/sql/sql.checks.yaml,azure.sql.server.db_sg_only_required_ports_open,UPDATED,azure.sql.list,azure.sql.servers.list,0/1,CSV_GAP
catalog/rule/azure_rule_check/sql/sql.checks.yaml,azure.sql.database.dynamodb_encryption_enabled,UPDATED,azure.sql.list,azure.sql.servers.list,0/1,CSV_GAP
catalog/rule/azure_rule_check/sql/sql.checks.yaml,azure.sql.server.db_cluster_deletion_protection_enabled,UPDATED,azure.sql.list,azure.sql.servers.list,0/1,CSV_GAP
catalog/rule/azure_rule_check/sql/sql.checks.yaml,azure.sql.server.ad.admin.check,UPDATED,azure.sql.list,azure.sql.servers.list,0/1,CSV_GAP
catalog/rule/azure_rule_check/sql/sql.checks.yaml,azure.sql.server.minimal_tls_version,UPDATED,azure.sql.list,azure.sql.servers.list,0/1,CSV_GAP
catalog/rule/azure_rule_check/sql/sql.checks.yaml,azure.sql.user.db_no_unused_or_default_superusers,UPDATED,azure.sql.list,azure.sql.servers.list,0/1,CSV_GAP
catalog/rule/azure_rule_check/sql/sql.checks.yaml,azure.sql.paas_lightsail_database.paas_db_encryption_at_rest_enabled,UPDATED,azure.sql.list,azure.sql.servers.list,0/1,CSV_GAP
catalog/rule/azure_rule_check/sql/sql.checks.yaml,azure.sql.server.tde.protector.customer.key.check,UPDATED,azure.sql.list,azure.sql.servers.list,0/1,CSV_GAP
catalog/rule/azure_rule_check/sql/sql.checks.yaml,azure.sql.storage.encrypted,UPDATED,azure.sql.list,azure.sql.servers.list,0/1,CSV_GAP
catalog/rule/azure_rule_check/sql/sql.checks.yaml,azure.sql.server.defender_enabled,UPDATED,azure.sql.list,azure.sql.servers.list,0/1,CSV_GAP
catalog/rule/azure_rule_check/sql/sql.checks.yaml,azure.sql.database.db_cluster_snapshot_cross_account_sharing_restricted,UPDATED,azure.sql.list,azure.sql.servers.list,0/1,CSV_GAP
catalog/rule/azure_rule_check/sql/sql.checks.yaml,azure.sql.database.backup_encrypted,UPDATED,azure.sql.list,azure.sql.servers.list,0/1,CSV_GAP
catalog/rule/azure_rule_check/sql/sql.checks.yaml,azure.sql.server.db_instance_iam_or_managed_identity_auth_enabled_where_supported,UPDATED,azure.sql.list,azure.sql.servers.list,0/1,CSV_GAP
catalog/rule/azure_rule_check/sql/sql.checks.yaml,azure.sql.database.no_public_access,UPDATED,azure.sql.list,azure.sql.servers.list,0/1,CSV_GAP
catalog/rule/azure_rule_check/sql/sql.checks.yaml,azure.sql.user.db_approved_list_of_superusers_only,UPDATED,azure.sql.list,azure.sql.servers.list,0/1,CSV_GAP
catalog/rule/azure_rule_check/sql/sql.checks.yaml,azure.sql.server.db_instance_require_tls_in_transit,UPDATED,azure.sql.list,azure.sql.servers.list,0/1,CSV_GAP
catalog/rule/azure_rule_check/sql/sql.checks.yaml,azure.sql.server.db_instance_encryption_at_rest_enabled,UPDATED,azure.sql.list,azure.sql.servers.list,0/1,CSV_GAP
catalog/rule/azure_rule_check/sql/sql.checks.yaml,azure.sql.server.firewall.no.open.access.check,UPDATED,azure.sql.list,azure.sql.servers.list,0/1,CSV_GAP
catalog/rule/azure_rule_check/sql/sql.checks.yaml,azure.sql.database.auto_minor_version_upgrade,UPDATED,azure.sql.list,azure.sql.servers.list,0/1,CSV_GAP
catalog/rule/azure_rule_check/sql/sql.checks.yaml,azure.sql.database.aurora_backup_enabled,UPDATED,azure.sql.list,azure.sql.servers.list,0/1,CSV_GAP
catalog/rule/azure_rule_check/sql/sql.checks.yaml,azure.sql.server.db_parameter_group_audit_logging_enabled_where_supported,UPDATED,azure.sql.list,azure.sql.servers.list,0/1,CSV_GAP
